,org_id,org_name,Cycle,Total,Democrats,Republicans,% to Dems,% to Repubs,Individuals,PACs,Soft (Indivs),Soft (Orgs)
19310,D000045324,NIC Holding,2014,"$39,700","$31,000","$8,700",78%,22%,"$39,700",$0,$0,$0
19311,D000045324,NIC Holding,2012,"$25,425","$21,925","$3,500",86%,14%,"$25,425",$0,$0,$0
19312,D000045324,NIC Holding,2010,"$39,580","$39,400",$180,100%,1%,"$39,580",$0,$0,$0
19313,D000045324,NIC Holding,2008,"$112,068","$102,218","$9,850",91%,9%,"$112,068",$0,$0,$0
19314,D000045324,NIC Holding,2006,"$16,600","$12,500","$2,000",75%,12%,"$16,600",$0,$0,$0
19315,D000045324,NIC Holding,2004,"$10,500","$10,500",$0,100%,0%,"$10,500",$0,$0,$0
19317,D000045325,Bertelsmann AG,2020,"$7,531","$6,000",$31,80%,0%,"$6,031",$0,"$1,500",$0
19318,D000045325,Bertelsmann AG,2018,"$179,846","$141,728","$6,508",79%,4%,"$152,341",$0,"$27,305",$0
19319,D000045325,Bertelsmann AG,2016,"$234,869","$182,153",$352,78%,0%,"$182,525",$0,"$51,653",$0
19320,D000045325,Bertelsmann AG,2014,"$47,732","$45,932",$250,96%,1%,"$46,182",$0,"$1,300",$0
19321,D000045325,Bertelsmann AG,2012,"$106,369","$97,521","$8,648",92%,8%,"$106,169",$0,$0,$0
19322,D000045325,Bertelsmann AG,2010,"$10,700","$5,225","$5,000",49%,47%,"$10,225",$0,$0,$0
19323,D000045325,Bertelsmann AG,2008,"$92,183","$89,018","$2,450",97%,3%,"$91,468",$0,$0,$0
19324,D000045325,Bertelsmann AG,2004,"$91,881","$83,831","$7,200",91%,8%,"$91,031",$0,$0,$0
19325,D000045325,Bertelsmann AG,2002,"$73,570","$18,320","$55,250",25%,75%,"$23,570",$0,$0,"$50,000"
19326,D000045325,Bertelsmann AG,2000,"$38,725","$33,675","$4,050",87%,11%,"$33,725",$0,"$5,000",$0
19327,D000045325,Bertelsmann AG,1998,"$26,200","$25,200","$1,000",96%,4%,"$26,200",$0,$0,$0
19329,D000045326,FortuNet Inc,2008,"$33,100",$0,"$33,100",0%,100%,"$33,100",$0,$0,$0
19330,D000045326,FortuNet Inc,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
19331,D000045326,FortuNet Inc,1992,"$6,996","$4,000","$2,996",57%,43%,"$6,996",$0,$0,$0
19333,D000045327,Mahindra & Mahindra,2018,$500,$500,$0,100%,0%,$500,$0,$0,$0
19334,D000045327,Mahindra & Mahindra,2010,"$6,500","$6,500",$0,100%,0%,"$6,500",$0,$0,$0
19335,D000045327,Mahindra & Mahindra,2008,"$48,700","$48,200",$0,99%,0%,"$48,200",$0,$0,$0
19338,D000045329,Philips,2020,"$14,786","$8,575","$6,211",58%,42%,"$6,536","$8,250",$0,$0
19339,D000045329,Philips,2018,"$108,201","$69,101","$38,149",64%,35%,"$38,466","$69,000",$485,$0
19340,D000045329,Philips,2016,"$98,430","$41,097","$56,695",42%,58%,"$33,392","$64,500",$250,$0
19341,D000045329,Philips,2014,"$98,350","$38,300","$58,900",39%,60%,"$5,900","$91,300",$0,$0
19342,D000045329,Philips,2012,"$156,304","$42,194","$112,660",27%,72%,"$30,400","$125,704",$0,$0
19343,D000045329,Philips,2010,"$143,135","$57,400","$81,685",40%,57%,"$24,635","$118,200",$300,$0
19344,D000045329,Philips,2008,"$155,892","$65,242","$88,900",42%,57%,"$41,596","$114,046",$0,$0
19345,D000045329,Philips,2006,"$118,037","$45,050","$71,787",38%,61%,"$11,470","$106,367",$0,$0
19346,D000045329,Philips,2004,"$111,742","$37,907","$73,010",34%,65%,"$35,507","$75,710",$0,$0
19347,D000045329,Philips,2002,"$75,658","$13,850","$61,808",18%,82%,"$5,450","$69,858",$350,$0
19348,D000045329,Philips,2000,"$124,730","$13,000","$110,630",10%,89%,"$12,580","$55,700",$300,"$56,150"
19349,D000045329,Philips,1998,"$89,074","$15,900","$73,174",18%,82%,"$5,900","$59,325",$300,"$23,549"
19350,D000045329,Philips,1996,"$114,896","$6,949","$107,947",6%,94%,"$5,000","$77,146",$0,"$32,750"
19351,D000045329,Philips,1994,"$83,499","$22,849","$60,650",27%,73%,$750,"$74,249",$0,"$8,500"
19352,D000045329,Philips,1992,"$78,430","$14,700","$63,500",19%,81%,"$2,980","$71,450",$0,"$4,000"
19353,D000045329,Philips,1990,"$23,375","$4,600","$18,775",20%,80%,"$3,450","$19,925",,
19355,D000045330,City National Corp,2020,"$1,264",$739,$525,58%,42%,"$1,264",$0,$0,$0
19356,D000045330,City National Corp,2018,"$127,799","$123,671","$3,803",97%,3%,"$127,784",$0,$15,$0
19357,D000045330,City National Corp,2016,"$286,861","$284,179","$1,907",99%,1%,"$286,086",$0,$575,$0
19358,D000045330,City National Corp,2014,"$37,289","$31,810","$5,479",85%,15%,"$37,289",$0,$0,$0
19359,D000045330,City National Corp,2012,"$169,975","$154,594","$15,381",91%,9%,"$169,975",$0,$0,$0
19360,D000045330,City National Corp,2010,"$94,500","$93,150","$1,350",99%,1%,"$94,500",$0,$0,$0
19361,D000045330,City National Corp,2008,"$235,195","$226,595","$8,600",96%,4%,"$235,195",$0,$0,$0
19362,D000045330,City National Corp,2006,"$164,951","$159,651","$4,300",97%,3%,"$164,951",$0,$0,$0
19363,D000045330,City National Corp,2004,"$109,075","$104,375","$4,450",96%,4%,"$108,825",$0,$0,$0
19364,D000045330,City National Corp,2002,"$54,100","$49,850","$4,250",92%,8%,"$52,100",$0,$0,"$2,000"
19365,D000045330,City National Corp,2000,"$69,210","$65,250","$3,960",94%,6%,"$69,210",$0,$0,$0
19366,D000045330,City National Corp,1998,"$31,000","$29,500","$1,500",95%,5%,"$31,000",$0,$0,$0
19367,D000045330,City National Corp,1996,"$27,750","$23,750","$4,000",86%,14%,"$17,750",$0,"$10,000",$0
19368,D000045330,City National Corp,1994,"$37,000","$36,000","$1,000",97%,3%,"$12,000",$0,"$25,000",$0
19369,D000045330,City National Corp,1992,"$30,200","$11,700","$18,500",39%,61%,"$15,200",$0,$0,"$15,000"
19370,D000045330,City National Corp,1990,"$14,600","$11,850","$2,750",81%,19%,"$14,600",$0,,
19373,D000045332,Cassan Enterprises Inc,2018,"$3,300",$0,"$3,300",0%,100%,"$3,300",$0,$0,$0
19374,D000045332,Cassan Enterprises Inc,2016,"$5,700",$0,"$5,700",0%,100%,"$5,700",$0,$0,$0
19375,D000045332,Cassan Enterprises Inc,2014,"$7,000",$0,"$7,000",0%,100%,"$7,000",$0,$0,$0
19376,D000045332,Cassan Enterprises Inc,2012,"$7,500",$0,"$7,500",0%,100%,"$7,500",$0,$0,$0
19377,D000045332,Cassan Enterprises Inc,2010,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19378,D000045332,Cassan Enterprises Inc,2008,"$25,950",$0,"$25,950",0%,100%,"$25,950",$0,$0,$0
19380,D000045333,Iberdrola SA,2020,"$7,500",$0,"$5,000",0%,67%,$0,"$7,500",$0,$0
19381,D000045333,Iberdrola SA,2018,"$118,184","$70,078","$44,201",59%,37%,"$7,559","$110,500",$0,$0
19382,D000045333,Iberdrola SA,2016,"$140,254","$88,471","$48,233",63%,34%,"$29,254","$110,700",$300,$0
19383,D000045333,Iberdrola SA,2014,"$139,010","$101,460","$37,550",73%,27%,"$15,510","$123,500",$0,$0
19384,D000045333,Iberdrola SA,2012,"$98,225","$67,025","$25,200",68%,26%,"$38,225","$60,000",$0,$0
19385,D000045333,Iberdrola SA,2010,"$54,800","$48,550","$5,000",89%,9%,"$22,550","$32,000",$0,$0
19386,D000045333,Iberdrola SA,2008,"$98,669","$93,919","$4,250",95%,4%,"$74,169","$24,000",$0,$0
19390,D000045336,Louisiana Farm Bureau,2010,$500,$0,$500,0%,100%,$500,$0,$0,$0
19391,D000045336,Louisiana Farm Bureau,2008,$250,$250,$0,100%,0%,$250,$0,$0,$0
19393,D000045337,Massachusetts Farm Bureau,2012,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19394,D000045337,Massachusetts Farm Bureau,2008,$500,$0,$500,0%,100%,$500,$0,$0,$0
19395,D000045337,Massachusetts Farm Bureau,1996,$500,$0,$500,0%,100%,$500,$0,$0,$0
19399,D000045340,21st Century Oncology,2006,"$235,102","$73,950","$161,152",32%,69%,"$67,102","$168,000",$0,$0
19400,D000045340,21st Century Oncology,2004,"$250,900","$128,150","$122,750",51%,49%,"$140,900","$110,000",$0,$0
19401,D000045340,21st Century Oncology,2002,"$7,250","$6,250","$1,000",86%,14%,"$7,250",$0,$0,$0
19402,D000045340,21st Century Oncology,2000,"$12,450","$12,700",$-250,102%,-2%,"$12,450",$0,$0,$0
19404,D000045341,A&B Properties,2018,"$6,300","$1,300","$5,000",21%,79%,"$6,300",$0,$0,$0
19405,D000045341,A&B Properties,2016,"$5,412","$5,412",$0,100%,0%,"$5,412",$0,$0,$0
19406,D000045341,A&B Properties,2014,"$3,250","$3,250",$0,100%,0%,"$3,250",$0,$0,$0
19407,D000045341,A&B Properties,2012,"$5,500","$5,500",$0,100%,0%,"$5,500",$0,$0,$0
19408,D000045341,A&B Properties,2010,"$5,900","$5,900",$0,100%,0%,"$5,900",$0,$0,$0
19409,D000045341,A&B Properties,2006,"$3,200","$3,200",$0,100%,0%,"$3,200",$0,$0,$0
19410,D000045341,A&B Properties,1998,$250,$250,$0,100%,0%,$250,$0,$0,$0
19412,D000045342,Aeg Live,2020,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
19413,D000045342,Aeg Live,2018,"$2,081","$2,061",$0,99%,0%,"$2,081",$0,$0,$0
19414,D000045342,Aeg Live,2016,"$11,382","$11,382",$0,100%,0%,"$11,382",$0,$0,$0
19415,D000045342,Aeg Live,2014,"$1,000",$750,$250,75%,25%,"$1,000",$0,$0,$0
19416,D000045342,Aeg Live,2012,"$2,950","$2,950",$0,100%,0%,"$2,950",$0,$0,$0
19417,D000045342,Aeg Live,2010,$709,$709,$0,100%,0%,$709,$0,$0,$0
19418,D000045342,Aeg Live,2004,"$4,000","$4,000",$0,100%,0%,"$4,000",$0,$0,$0
19421,D000045344,AEP Service,2016,"$10,000",$0,$0,0%,0%,$0,$0,$0,"$10,000"
19422,D000045344,AEP Service,2014,$400,$0,$400,0%,100%,$400,$0,$0,$0
19423,D000045344,AEP Service,2012,$700,$700,$0,100%,0%,$700,$0,$0,$0
19429,D000045349,Air Products Healthcare,2012,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
19430,D000045349,Air Products Healthcare,2004,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
19435,D000045353,American Life,2018,"$51,300","$2,250","$49,050",4%,96%,"$51,300",$0,$0,$0
19436,D000045353,American Life,2016,"$48,550",$0,"$48,550",0%,100%,"$48,550",$0,$0,$0
19437,D000045353,American Life,2014,"$14,800","$1,000","$13,800",7%,93%,"$14,800",$0,$0,$0
19438,D000045353,American Life,2012,"$76,400",$0,"$76,400",0%,100%,"$76,400",$0,$0,$0
19439,D000045353,American Life,2006,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19440,D000045353,American Life,1990,$250,$0,$250,0%,100%,$0,$250,,
19442,D000045354,Amerigroup Community Care,2020,$275,$275,$0,100%,0%,$275,$0,$0,$0
19443,D000045354,Amerigroup Community Care,2018,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
19444,D000045354,Amerigroup Community Care,2014,"$1,510","$1,510",$0,100%,0%,"$1,510",$0,$0,$0
19445,D000045354,Amerigroup Community Care,2012,$250,$250,$0,100%,0%,$250,$0,$0,$0
19446,D000045354,Amerigroup Community Care,2006,$750,$750,$0,100%,0%,$750,$0,$0,$0
19449,D000045356,Anschutz Exploration,2016,"$7,813",$0,"$3,398",0%,44%,"$3,398",$0,"$4,415",$0
19450,D000045356,Anschutz Exploration,2014,$500,$0,$500,0%,100%,$500,$0,$0,$0
19451,D000045356,Anschutz Exploration,2012,"$3,000",$250,"$2,750",8%,92%,"$3,000",$0,$0,$0
19452,D000045356,Anschutz Exploration,2010,$250,$250,$0,100%,0%,$250,$0,$0,$0
19454,D000045357,Anschutz Film Group,2018,$110,$110,$0,99%,0%,$110,$0,$0,$0
19455,D000045357,Anschutz Film Group,2012,$250,$250,$0,100%,0%,$250,$0,$0,$0
19456,D000045357,Anschutz Film Group,2010,"$3,650","$1,250","$2,400",34%,66%,"$3,650",$0,$0,$0
19465,D000045365,Army Research Lab,2010,$799,$799,$0,100%,0%,$799,$0,$0,$0
19466,D000045365,Army Research Lab,2006,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
19467,D000045365,Army Research Lab,2004,"$2,700","$2,700",$0,100%,0%,"$2,700",$0,$0,$0
19469,D000045366,Army Reserve,2018,"$1,731",$694,"$1,000",40%,58%,"$1,731",$0,$0,$0
19470,D000045366,Army Reserve,2016,"$1,087",$59,"$1,028",5%,95%,"$1,087",$0,$0,$0
19471,D000045366,Army Reserve,2006,$500,$0,$500,0%,100%,$500,$0,$0,$0
19472,D000045366,Army Reserve,2000,$500,$500,$0,100%,0%,$500,$0,$0,$0
19473,D000045366,Army Reserve,1994,$200,$0,$200,0%,100%,$200,$0,$0,$0
19475,D000045367,Aspen Systems Corp,2010,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19476,D000045367,Aspen Systems Corp,2002,"$3,000","$1,500","$1,500",50%,50%,"$3,000",$0,$0,$0
19477,D000045367,Aspen Systems Corp,1996,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
19478,D000045367,Aspen Systems Corp,1992,$250,$0,$250,0%,100%,$250,$0,$0,$0
19485,D000045373,Bassett Army Medical Center,2012,$100,$0,$0,0%,0%,$0,$0,$0,$0
19486,D000045373,Bassett Army Medical Center,2004,$250,$0,$0,0%,0%,$250,$0,$0,$0
19489,D000045375,BB&T Capital Markets,2014,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19490,D000045375,BB&T Capital Markets,2012,"$3,250",$0,"$3,250",0%,100%,"$3,250",$0,$0,$0
19494,D000045378,Bernstein Global Wealth Management,2020,$500,$500,$0,100%,0%,$500,$0,$0,$0
19495,D000045378,Bernstein Global Wealth Management,2018,"$3,615","$2,265","$1,350",63%,37%,"$3,615",$0,$0,$0
19496,D000045378,Bernstein Global Wealth Management,2016,"$110,529","$108,779","$1,750",98%,2%,"$110,279",$0,$0,$0
19497,D000045378,Bernstein Global Wealth Management,2014,"$10,180","$9,450",$730,93%,7%,"$10,180",$0,$0,$0
19498,D000045378,Bernstein Global Wealth Management,2012,"$15,800","$10,250","$5,550",65%,35%,"$15,800",$0,$0,$0
19499,D000045378,Bernstein Global Wealth Management,2010,"$31,550","$25,800","$3,250",82%,10%,"$31,050",$0,$0,$0
19500,D000045378,Bernstein Global Wealth Management,2006,"$6,250","$6,000",$250,96%,4%,"$6,250",$0,$0,$0
19515,D000045392,Boilermakers Local 85,2006,$932,$0,$0,0%,0%,$0,$0,$0,$0
19516,D000045392,Boilermakers Local 85,2004,"$2,423",$0,$0,0%,0%,$0,$0,$0,$0
19518,D000045393,Brooke Army Medical Center,2006,"$1,350","$1,350",$0,100%,0%,"$1,350",$0,$0,$0
19520,D000045394,Brown Engineering,2012,$200,$0,$0,0%,0%,$0,$0,$0,$0
19521,D000045394,Brown Engineering,2010,$200,$0,$0,0%,0%,$0,$0,$0,$0
19524,D000045396,Callahan Industries,1996,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19526,D000045397,Canberra Industries,2018,$700,$700,$0,100%,0%,$700,$0,$0,$0
19527,D000045397,Canberra Industries,2016,$129,$129,$0,99%,0%,$129,$0,$0,$0
19528,D000045397,Canberra Industries,2002,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
19529,D000045397,Canberra Industries,1996,"$3,400",$400,"$3,000",12%,88%,"$2,400","$1,000",$0,$0
19530,D000045397,Canberra Industries,1994,"$11,250","$5,750","$5,500",51%,49%,"$11,250",$0,$0,$0
19531,D000045397,Canberra Industries,1992,"$1,800","$1,800",$0,100%,0%,"$1,800",$0,$0,$0
19532,D000045397,Canberra Industries,1990,$500,$500,$0,100%,0%,$500,$0,,
19542,D000045406,Chamberlain Group,2018,"$3,787",$260,"$3,500",7%,92%,"$3,787",$0,$0,$0
19543,D000045406,Chamberlain Group,2016,"$11,342","$5,042","$5,300",45%,47%,"$10,342",$0,"$1,000",$0
19544,D000045406,Chamberlain Group,2014,"$1,600",$0,"$1,600",0%,100%,"$1,600",$0,$0,$0
19545,D000045406,Chamberlain Group,2012,"$19,500",$0,"$19,500",0%,100%,"$19,500",$0,$0,$0
19546,D000045406,Chamberlain Group,2010,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
19547,D000045406,Chamberlain Group,2006,"$7,250",$0,"$7,250",0%,100%,"$7,250",$0,$0,$0
19548,D000045406,Chamberlain Group,2004,"$2,000",$0,"$2,000",0%,100%,"$2,000",$0,$0,$0
19549,D000045406,Chamberlain Group,2002,"$2,300",$0,"$2,300",0%,100%,"$2,300",$0,$0,$0
19550,D000045406,Chamberlain Group,2000,$900,$500,$400,56%,44%,$900,$0,$0,$0
19552,D000045407,Chicago Title,2020,"$4,100",$0,"$3,600",0%,88%,"$3,600",$0,$500,$0
19553,D000045407,Chicago Title,2018,"$22,284","$20,419",$505,92%,2%,"$21,034",$0,$0,$0
19554,D000045407,Chicago Title,2016,"$21,148","$9,745","$10,403",46%,49%,"$20,148",$0,"$1,000",$0
19555,D000045407,Chicago Title,2014,"$13,975","$6,550","$5,950",47%,43%,"$12,500",$0,$0,$0
19556,D000045407,Chicago Title,2012,"$25,150","$18,850","$6,300",75%,25%,"$25,150",$0,$0,$0
19557,D000045407,Chicago Title,2010,"$9,400",$500,"$8,900",5%,95%,"$9,400",$0,$0,$0
19558,D000045407,Chicago Title,2006,"$5,901",$750,"$4,151",13%,70%,"$4,901",$0,$0,$0
19559,D000045407,Chicago Title,2004,"$29,750","$8,750","$21,000",29%,71%,"$29,750",$0,$0,$0
19560,D000045407,Chicago Title,2002,"$4,200","$4,000",$200,95%,5%,"$4,200",$0,$0,$0
19561,D000045407,Chicago Title,1998,$500,$250,$250,50%,50%,$500,$0,$0,$0
19562,D000045407,Chicago Title,1994,$500,$250,$250,50%,50%,$500,$0,$0,$0
19563,D000045407,Chicago Title,1992,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
19564,D000045407,Chicago Title,1990,$250,$0,$250,0%,100%,$250,$0,,
19566,D000045408,Chicago Title of Colorado,2006,"$3,750",$0,"$3,750",0%,100%,"$3,750",$0,$0,$0
19567,D000045408,Chicago Title of Colorado,2004,$750,$0,$750,0%,100%,$750,$0,$0,$0
19576,D000045416,Commerce Bank,1998,"$4,300",$0,"$4,300",0%,100%,"$4,300",$0,$0,$0
19577,D000045416,Commerce Bank,1996,"$1,500","$1,000",$500,67%,33%,"$1,500",$0,$0,$0
19578,D000045416,Commerce Bank,1994,$250,$0,$250,0%,100%,$250,$0,$0,$0
19579,D000045416,Commerce Bank,1990,"$1,250",$500,$750,40%,60%,"$1,250",$0,,
19583,D000045419,Crestview Aerospace,2018,$400,$0,$0,0%,0%,$0,$0,$400,$0
19584,D000045419,Crestview Aerospace,2010,$500,$500,$0,100%,0%,$500,$0,$0,$0
19585,D000045419,Crestview Aerospace,2006,"$20,650","$7,700","$12,950",37%,63%,"$20,650",$0,$0,$0
19586,D000045419,Crestview Aerospace,2004,"$6,450","$4,000","$2,450",62%,38%,"$6,450",$0,$0,$0
19587,D000045419,Crestview Aerospace,2002,"$4,000",$0,"$4,000",0%,100%,"$4,000",$0,$0,$0
19588,D000045419,Crestview Aerospace,2000,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
19590,D000045420,CTX Mortgage,2010,$348,$348,$0,100%,0%,$348,$0,$0,$0
19591,D000045420,CTX Mortgage,2006,"$1,650",$800,$850,49%,52%,"$1,650",$0,$0,$0
19592,D000045420,CTX Mortgage,2004,"$9,225",$0,"$9,225",0%,100%,"$9,225",$0,$0,$0
19593,D000045420,CTX Mortgage,2002,$250,$0,$250,0%,100%,$250,$0,$0,$0
19594,D000045420,CTX Mortgage,2000,"$5,500","$1,500","$4,000",27%,73%,"$5,500",$0,$0,$0
19595,D000045420,CTX Mortgage,1998,"$1,200","$1,200",$0,100%,0%,"$1,200",$0,$0,$0
19596,D000045420,CTX Mortgage,1996,"$1,250","$1,000",$250,80%,20%,"$1,250",$0,$0,$0
19597,D000045420,CTX Mortgage,1994,$500,$0,$500,0%,100%,$500,$0,$0,$0
19599,D000045421,Cubic Defense Applications,2020,$300,$0,$300,0%,100%,$300,$0,$0,$0
19600,D000045421,Cubic Defense Applications,2018,"$2,405",$0,"$2,405",0%,100%,"$2,405",$0,$0,$0
19601,D000045421,Cubic Defense Applications,2016,"$1,300",$0,"$1,300",0%,100%,"$1,300",$0,$0,$0
19602,D000045421,Cubic Defense Applications,2014,$300,$0,$300,0%,100%,$300,$0,$0,$0
19603,D000045421,Cubic Defense Applications,2012,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
19604,D000045421,Cubic Defense Applications,2010,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
19605,D000045421,Cubic Defense Applications,2006,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19606,D000045421,Cubic Defense Applications,2004,"$1,450",$0,"$1,450",0%,100%,"$1,450",$0,$0,$0
19607,D000045421,Cubic Defense Applications,2002,$450,$0,$450,0%,100%,$450,$0,$0,$0
19613,D000045426,Delta Power,2016,$317,$0,$317,0%,100%,$317,$0,$0,$0
19614,D000045426,Delta Power,2010,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19615,D000045426,Delta Power,2004,"$12,000","$2,000","$10,000",17%,83%,"$12,000",$0,$0,$0
19617,D000045427,Deutsche Post World Net,2004,"$21,450","$2,500","$18,950",12%,88%,"$21,450",$0,$0,$0
19621,D000045430,DMJM & Harris,2004,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
19624,D000045432,EG&G Technical Services,2010,$285,$0,$0,0%,0%,$0,$0,$0,$0
19627,D000045434,Ernesto Gallo Clinic & Research Center,2016,"$5,900","$5,900",$0,100%,0%,"$5,900",$0,$0,$0
19628,D000045434,Ernesto Gallo Clinic & Research Center,2014,"$34,000","$34,000",$0,100%,0%,"$34,000",$0,$0,$0
19629,D000045434,Ernesto Gallo Clinic & Research Center,2012,"$43,625","$43,625",$0,100%,0%,"$43,625",$0,$0,$0
19630,D000045434,Ernesto Gallo Clinic & Research Center,2010,"$26,500","$26,500",$0,100%,0%,"$26,500",$0,$0,$0
19631,D000045434,Ernesto Gallo Clinic & Research Center,2008,"$6,550","$6,550",$0,100%,0%,"$6,550",$0,$0,$0
19633,D000045435,Essex Corp,2006,"$26,345","$22,845","$3,500",87%,13%,"$26,345",$0,$0,$0
19634,D000045435,Essex Corp,2004,"$2,050","$1,000","$1,050",49%,51%,"$2,050",$0,$0,$0
19635,D000045435,Essex Corp,2002,"$1,650",$900,$750,55%,45%,"$1,650",$0,$0,$0
19636,D000045435,Essex Corp,2000,"$5,350","$2,950","$2,400",55%,45%,"$5,350",$0,$0,$0
19637,D000045435,Essex Corp,1998,"$4,500","$2,500","$2,000",56%,44%,"$4,500",$0,$0,$0
19638,D000045435,Essex Corp,1996,$750,$250,$500,33%,67%,$500,$0,$0,$250
19639,D000045435,Essex Corp,1994,$500,$0,$500,0%,100%,$500,$0,$0,$0
19640,D000045435,Essex Corp,1990,"$1,050",$800,$250,76%,24%,"$1,050",$0,,
19642,D000045436,Exelon Power,2018,"$2,000","$2,000",$0,100%,0%,"$2,000",$0,$0,$0
19644,D000045437,FAM Holdings,2018,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
19645,D000045437,FAM Holdings,2000,"$6,250","$5,000","$1,250",80%,20%,"$1,250","$5,000",$0,$0
19647,D000045438,Federal Education Assn,2004,"$2,100","$2,100",$0,100%,0%,"$2,100",$0,$0,$0
19649,D000045439,FirstEnergy Solutions,2020,$500,$500,$0,100%,0%,$500,$0,$0,$0
19650,D000045439,FirstEnergy Solutions,2018,$460,$460,$0,100%,0%,$460,$0,$0,$0
19651,D000045439,FirstEnergy Solutions,2016,$600,$0,$600,0%,100%,$600,$0,$0,$0
19652,D000045439,FirstEnergy Solutions,2014,"$1,700",$0,"$1,700",0%,100%,"$1,700",$0,$0,$0
19657,D000045443,Forest City Development,2018,"$2,700","$2,700",$0,100%,0%,"$2,700",$0,$0,$0
19658,D000045443,Forest City Development,2014,$264,$264,$0,100%,0%,$264,$0,$0,$0
19659,D000045443,Forest City Development,2010,"$3,400","$3,400",$0,100%,0%,"$3,400",$0,$0,$0
19660,D000045443,Forest City Development,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
19662,D000045444,Forest City Ratner Companies,2018,"$32,850","$22,850",$0,70%,0%,"$22,850",$0,"$10,000",$0
19663,D000045444,Forest City Ratner Companies,2016,"$141,750","$96,050","$2,700",68%,2%,"$98,750",$0,"$43,000",$0
19664,D000045444,Forest City Ratner Companies,2006,"$8,300","$4,200","$4,100",51%,49%,"$8,300",$0,$0,$0
19665,D000045444,Forest City Ratner Companies,1998,"$4,000","$2,000","$2,000",50%,50%,"$4,000",$0,$0,$0
19667,D000045445,Forest City Stapleton,2018,"$10,400","$10,400",$0,100%,0%,"$10,400",$0,$0,$0
19668,D000045445,Forest City Stapleton,2016,"$5,650","$5,400",$250,96%,4%,"$5,650",$0,$0,$0
19669,D000045445,Forest City Stapleton,2014,"$2,250","$2,250",$0,100%,0%,"$2,250",$0,$0,$0
19670,D000045445,Forest City Stapleton,2006,"$1,750","$1,250",$500,71%,29%,"$1,750",$0,$0,$0
19673,D000045447,Foxwoods Resort Casino,2018,"$4,264","$4,219",$0,99%,0%,"$4,264",$0,$0,$0
19674,D000045447,Foxwoods Resort Casino,2016,"$8,142","$8,114",$28,100%,0%,"$8,142",$0,$0,$0
19675,D000045447,Foxwoods Resort Casino,2014,"$8,200","$8,200",$0,100%,0%,"$8,200",$0,$0,$0
19676,D000045447,Foxwoods Resort Casino,2012,$650,$250,$400,38%,61%,$650,$0,$0,$0
19677,D000045447,Foxwoods Resort Casino,2004,$500,$0,$500,0%,100%,$500,$0,$0,$0
19680,D000045449,Frank Russell Co,2014,"$3,250","$3,250",$0,100%,0%,"$3,250",$0,$0,$0
