,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,Unnamed: 0,% to Dems,% to Repubs,0,1,Cycle,Democrats,Individuals,PACs,Republicans,Soft (Indivs),Soft (Orgs),Total,Unnamed: 0.1,org_id,org_name,org_name_clean
1179,CARNIVALCORPORATION,113874215.4,113874215.4,22,97200,15996000154,1,CARNIVAL CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,carnival,8945,20%,41%,,,2018,"$141,775 ","$410,298 ","$24,000 ","$286,998 ","$1,850 ",$0 ,"$694,298 ",9777,D000000832,CARNIVAL CORP,carnival
1180,CATERPILLARINC,908186785.9,7769714083,1744477,119628.7505,54594737319,2,CATERPILLAR INC.,,OTHER THAN SMALL BUSINESS,2018,caterpillar,3776,28%,72%,,,2018,"$310,505 ","$106,588 ","$1,008,500 ","$804,599 ",$900 ,$0 ,"$1,116,438 ",4128,D000000352,CATERPILLAR INC,caterpillar
1181,CENTENECORPORATION,3.26503E+12,5.41799E+12,10847,8367.048459,4.87085E+11,2,CENTENE CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,centene,25131,64%,29%,,,2018,"$634,083 ","$519,448 ","$354,671 ","$287,225 ","$27,500 ","$20,000 ","$984,754 ",49800,D000024670,CENTENE CORP,centene
1182,CENTERPOINTENERGYINC,587825789.2,911992116.6,1080,7275.219114,6791557355,2,CENTERPOINT ENERGY  INC.,,OTHER THAN SMALL BUSINESS,2018,centerpoint energy,25147,36%,64%,,,2018,"$37,670 ","$32,635 ","$71,500 ","$66,345 ",$175 ,$0 ,"$104,310 ",49818,D000024672,CENTERPOINT ENERGY,centerpoint energy
1183,CENTURYLINKINC,514290796.3,92797220514,11483,16164.74242,5258326865,2,CENTURYLINK  INC.,,OTHER THAN SMALL BUSINESS,2018,centurylink,25189,38%,55%,,,2018,"$426,236 ","$467,439 ","$586,210 ","$626,907 ","$69,570 ",$0 ,"$1,131,941 ",49871,D000024683,CENTURYLINK,centurylink
1184,CERNERCORPORATION,68317776.59,91845251.62,32,16974.6,2851584585,2,CERNER CORPORATION,,OTHER THAN SMALL BUSINESS,2018,cerner,25226,22%,51%,,,2018,"$119,723 ","$118,746 ","$279,000 ","$277,770 ","$140,935 ",$0 ,"$542,581 ",49911,D000024686,CERNER CORP,cerner
1185,CFINDUSTRIESHOLDINGSINC,117386467.8,944737511.8,19,2000,2000000000,2,CF INDUSTRIES HOLDINGS  INC.,,OTHER THAN SMALL BUSINESS,2018,cf industries,25240,30%,70%,,,2018,"$11,100 ",$382 ,"$37,000 ","$26,250 ",$0 ,$0 ,"$37,382 ",49927,D000024688,CF INDUSTRIES,cf industries
1186,CHENEGACORPORATION,15444312661,2.40367E+11,83422,122.527041,15031606.74,2,CHENEGA CORPORATION,,SMALL BUSINESS,2018,chenega,7170,13%,88%,,,2018,"$2,755 ","$3,560 ","$18,500 ","$19,300 ",$0 ,$0 ,"$22,060 ",9169,D000048580,CHENEGA CORP,chenega
1187,CHEVRONCORPORATION,64226167.78,168544977.3,3353,61774.06471,2.60298E+11,2,CHEVRON CORPORATION,,SMALL BUSINESS,2018,chevron,24,6%,23%,,,2018,"$312,015 ","$599,620 ","$889,000 ","$1,165,121 ","$11,695 ","$3,662,500 ","$5,174,290 ",39,D000000015,CHEVRON,chevron
1188,CHSINC,52724589.29,54592421.31,312,6697.952165,153191509.1,2,CHS INC.,,OTHER THAN SMALL BUSINESS,2018,chs,25423,31%,68%,,,2018,"$98,605 ","$52,050 ","$263,000 ","$214,541 ","$2,740 ",$0 ,"$317,790 ",50200,D000024778,CHS INC,chs
1189,CISCOSYSTEMSINC,4599321673,8358393204,604,63674.80413,39019260580,2,CISCO SYSTEMS  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,cisco systems,4028,69%,25%,,,2018,"$1,122,824 ","$1,147,848 ","$373,500 ","$408,027 ","$89,585 ",$0 ,"$1,629,906 ",4402,D000000374,CISCO SYSTEMS,cisco systems
1190,CITIGROUPINC,212271786.7,1.46638E+12,593,249919.2548,12251145719,2,CITIGROUP INC.,,OTHER THAN SMALL BUSINESS,2018,citigroup,284,43%,45%,,,2018,"$986,352 ","$776,738 ","$1,243,496 ","$1,032,768 ","$51,471 ",$0 ,"$2,305,580 ",355,D000000071,CITIGROUP INC,citigroup
1191,CMACGM,257212607.1,44827949135,2402,9990.523183,7541181034,1,CMA CGM,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,cma cgm,79432,44%,51%,,,2018,"$9,421 ","$1,437 ","$20,000 ","$11,000 ",$0 ,$0 ,"$21,437 ",97486,D000064635,CMA CGM,cma cgm
1192,COBHAMPLC,42117572.79,70009249.92,180,4819.800206,967378925.9,2,COBHAM PLC,,OTHER THAN SMALL BUSINESS,2018,cobham,25831,35%,65%,,,2018,"$73,000 ","$1,000 ","$207,000 ","$135,000 ",$0 ,$0 ,"$208,000 ",50836,D000025006,COBHAM PLC,cobham
1193,COLLEGEOFAMERICANPATHOLOGISTS,127125987.9,185789603.4,279,565.1254222,151635684.6,2,COLLEGE OF AMERICAN PATHOLOGISTS,,OTHER THAN SMALL BUSINESS,2018,college american pathologists,5907,49%,50%,,,2018,"$212,949 ","$7,034 ","$424,450 ","$217,515 ",$0 ,$0 ,"$431,484 ",6447,D000000540,COLLEGE OF AMERICAN PATHOLOGISTS,college american pathologists
1194,COMTECHTELECOMMUNICATIONSCORP,6866495591,1.06342E+11,14913,1296.757366,487554595.3,2,COMTECH TELECOMMUNICATIONS CORP.,,OTHER THAN SMALL BUSINESS,2018,comtech telecommunications,96299,99%,0%,,,2018,"$7,803 ","$2,913 ","$5,000 ",$0 ,$0 ,$0 ,"$7,913 ",120727,D000071009,COMTECH TELECOMMUNICATIONS,comtech telecommunications
1195,CONSOLIDATEDEDISONINC,2085561571,2166277250,3225,13188.36766,2.77267E+12,2,CONSOLIDATED EDISON  INC.,,OTHER THAN SMALL BUSINESS,2018,consolidated edison,26294,95%,4%,,,2018,"$57,627 ","$41,807 ","$18,500 ","$2,545 ",$500 ,$0 ,"$60,807 ",51404,D000025111,CONSOLIDATED EDISON INC,consolidated edison
1196,CORELOGICINC,111753246.7,296532767.4,18544,507492.4796,2054920594,2,CORELOGIC  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,corelogic,56632,58%,41%,,,2018,"$36,120 ","$26,585 ","$35,000 ","$25,440 ",$0 ,$0 ,"$61,845 ",70863,D000060812,CORELOGIC INC,corelogic
1197,COXENTERPRISESINC,44303788.21,485349421.1,1630,21683.6554,1194921520,2,COX ENTERPRISES  INC.,PARTNERSHIP,OTHER THAN SMALL BUSINESS,2018,cox enterprises,8333,45%,51%,,,2018,"$916,809 ","$379,799 ","$1,576,500 ","$1,030,206 ","$18,684 ",$0 ,"$2,025,483 ",9101,D000000768,COX ENTERPRISES,cox enterprises
1198,CRAYINC,360687604.2,389867540.5,75,1018.66875,273597347.9,2,CRAY INC.,,OTHER THAN SMALL BUSINESS,2018,cray,17510,64%,31%,,,2018,"$52,053 ","$32,410 ","$45,000 ","$25,351 ",$0 ,$0 ,"$81,327 ",21054,D000045961,CRAY INC,cray
1199,CRHPLC,443831260.9,453626660.9,320,924321.2876,10640256050,2,CRH PLC,,OTHER THAN SMALL BUSINESS,2018,crh,84707,28%,72%,,,2018,"$184,668 ","$28,638 ","$631,250 ","$475,220 ",$0 ,$0 ,"$659,888 ",104941,D000066815,CRH PLC,crh
1200,CSLLIMITED,88707108.8,1252050455,28794,12221.40146,3017719919,2,CSL LIMITED,,OTHER THAN SMALL BUSINESS,2018,csl,26765,34%,66%,,,2018,"$31,786 ","$8,799 ","$83,500 ","$60,500 ",$0 ,$0 ,"$92,299 ",51960,D000025196,CSL LTD,csl
1201,CUBICCORPORATION,11333552478,1.27512E+11,20809,3578.012627,559068050.9,2,CUBIC CORPORATION,,OTHER THAN SMALL BUSINESS,2018,cubic,13577,27%,73%,,,2018,"$94,533 ","$67,173 ","$283,500 ","$256,135 ",$0 ,$0 ,"$350,673 ",35520,D000021944,CUBIC CORP,cubic
1202,CUMMINSINC,874269531.9,4621285255,38625,5833.88544,2292078090,2,CUMMINS INC.,,OTHER THAN SMALL BUSINESS,2018,cummins,13593,55%,42%,,,2018,"$139,086 ","$81,557 ","$162,000 ","$106,360 ","$1,000 ",$0 ,"$251,557 ",35537,D000021945,CUMMINS INC,cummins
1203,CURTISSWRIGHTCORPORATION,351054601.9,1066252440,1702,8361.297707,83238974958,2,CURTISS-WRIGHT CORPORATION,,OTHER THAN SMALL BUSINESS,2018,curtisswright,26792,64%,35%,,,2018,"$4,083 ","$1,413 ","$5,000 ","$2,250 ",$0 ,$0 ,"$6,413 ",52003,D000025212,CURTISS-WRIGHT CORP,curtisswright
1204,DAIMLERAG,17256,17256,1,60000,50000000,1,DAIMLER AG,,OTHER THAN SMALL BUSINESS,2018,daimler ag,1013,36%,64%,,,2018,"$8,352 ","$19,469 ","$4,000 ","$14,978 ",$0 ,$0 ,"$23,469 ",1227,D000042631,DAIMLER AG,daimler ag
1205,DAIRYFARMERSOFAMERICAINC,128886137.6,184447048,823,5745.095729,61730651.85,2,DAIRY FARMERS OF AMERICA  INC.,,OTHER THAN SMALL BUSINESS,2018,dairy farmers america,958,36%,64%,,,2018,"$61,335 ","$9,585 ","$163,000 ","$109,750 ",$0 ,$0 ,"$172,585 ",1077,D000000119,DAIRY FARMERS OF AMERICA,dairy farmers america
1206,DAVITAINC,491570059.8,8020590878,127,49210.24444,6628915401,2,DAVITA INC.,,OTHER THAN SMALL BUSINESS,2018,davita,13662,44%,52%,,,2018,"$621,463 ","$395,576 ","$974,500 ","$747,434 ","$51,925 ",$0 ,"$1,425,726 ",35612,D000021951,DAVITA INC,davita
1207,DAYZIMMERMANNGROUPINCTHE,249861101,2.9109E+11,1624,559.9708333,46099437.74,1,DAY & ZIMMERMANN GROUP INC.  THE,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,2018,day zimmermann,26926,42%,58%,,,2018,"$91,138 ","$60,686 ","$157,000 ","$126,477 ",$0 ,$0 ,"$218,686 ",52211,D000025286,DAY & ZIMMERMANN,day zimmermann
1208,THEDAYZIMMERMANNGROUPINC,13169905389,35297223659,3036,7185.940444,778273089.9,2,THE DAY & ZIMMERMANN GROUP INC,,OTHER THAN SMALL BUSINESS,2018,day zimmermann,26926,42%,58%,,,2018,"$91,138 ","$60,686 ","$157,000 ","$126,477 ",$0 ,$0 ,"$218,686 ",52211,D000025286,DAY & ZIMMERMANN,day zimmermann
1209,DCIINC,47339056.81,1568155233,24561,220.4688453,27026502.41,2,DCI  INC.,,SMALL BUSINESS,2018,dci,13674,7%,92%,,,2018,"$10,270 ","$130,270 ","$17,250 ","$137,250 ",$0 ,"$2,500 ","$150,020 ",35625,D000021952,DCI GROUP,dci
1210,DEANFOODSCOMPANY,18671930.04,86538512.15,13944,9952.718643,1.92418E+12,2,DEAN FOODS COMPANY,,OTHER THAN SMALL BUSINESS,2018,dean foods,11568,22%,78%,,,2018,"$49,815 ","$163,800 ","$61,500 ","$175,475 ",$0 ,$0 ,"$225,300 ",33219,D000021651,DEAN FOODS,dean foods
1211,DEERECOMPANY,199507183.4,6424105605,73288,40188.4986,8184823999,2,DEERE & COMPANY,,OTHER THAN SMALL BUSINESS,2018,deere,4380,28%,72%,,,2018,"$219,888 ","$46,160 ","$731,000 ","$557,030 ",$310 ,$0 ,"$777,470 ",4788,D000000408,DEERE & CO,deere
1212,DELOITTELLP,32359689574,5.75554E+12,85107,10490.64256,2542450592,2,DELOITTE LLP,,OTHER THAN SMALL BUSINESS,2018,deloitte,1136,46%,54%,,,2018,"$2,146,398 ","$915,599 ","$3,776,500 ","$2,537,856 ","$12,278 ",$0 ,"$4,711,058 ",1267,D000000131,DELOITTE LLP,deloitte
1213,DELTAAIRLINESINC,74472338.63,17258912318,1567,80000,30000001007,2,DELTA AIR LINES  INC.,,OTHER THAN SMALL BUSINESS,2018,delta air lines,3744,40%,53%,,,2018,"$1,084,669 ","$719,072 ","$1,817,500 ","$1,432,701 ","$7,353 ",$10 ,"$2,713,635 ",4094,D000000350,DELTA AIR LINES,delta air lines
1214,DOMINIONRESOURCESINC,20762099626,20952863599,321,11068.91951,5504988986,2,DOMINION RESOURCES  INC.,,OTHER THAN SMALL BUSINESS,2018,dominion resources,3546,46%,52%,,,2018,"$438,061 ","$265,540 ","$668,889 ","$491,055 ","$1,250 ",$0 ,"$948,179 ",3881,D000000335,DOMINION RESOURCES,dominion resources
1215,DUKEENERGYCORPORATION,3499099337,3512858906,200,15882.74273,20079258540,2,DUKE ENERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,duke energy,5219,28%,64%,,,2018,"$382,953 ","$229,419 ","$1,026,200 ","$872,017 ","$34,000 ",$0 ,"$1,369,819 ",5696,D000000477,DUKE ENERGY,duke energy
1216,DYNETICSINC,4035466715,20111100155,14896,1369.855945,222413812.4,2,DYNETICS  INC.,,SMALL BUSINESS,2018,dynetics,27984,7%,93%,,,2018,"$14,503 ","$30,973 ","$173,500 ","$189,970 ",$0 ,$500 ,"$204,973 ",53597,D000025614,DYNETICS INC,dynetics
1217,EATONCORPORATION,618246164.9,10133642404,13887,64454.41707,13614876746,2,EATON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,eaton,28040,21%,77%,,,2018,"$30,759 ","$84,572 ","$58,000 ","$111,294 ","$1,200 ",$0 ,"$144,022 ",53662,D000025623,EATON CORP,eaton
1218,EDISONINTERNATIONAL,172057822.1,239750967.1,24,13928.77527,9520221371,2,EDISON INTERNATIONAL,,OTHER THAN SMALL BUSINESS,2018,edison,2471,62%,38%,,,2018,"$280,979 ","$80,897 ","$371,600 ","$171,283 ","$1,000 ",$0 ,"$454,497 ",2710,D000000239,EDISON INTERNATIONAL,edison
1219,ELBITSYSTEMSLTD,8404011188,14464178075,3022,6149.214722,1578289305,2,ELBIT SYSTEMS LTD.,,OTHER THAN SMALL BUSINESS,2018,elbit systems,2532,13%,87%,,,2018,"$15,120 ","$19,181 ","$94,000 ","$97,977 ",$100 ,$0 ,"$113,281 ",3243,D000043128,ELBIT SYSTEMS,elbit systems
1220,EMBLEMHEALTHINC,3759383713,3759383713,22,4500,3120623104,2,EMBLEMHEALTH  INC.,CORPORATE TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,emblemhealth,44504,87%,0%,,,2018,"$67,859 ","$66,791 ","$2,700 ",$162 ,"$7,650 ",$0 ,"$78,053 ",74506,D000030003,EMBLEMHEALTH INC,emblemhealth
1221,EMERGENTBIOSOLUTIONSINC,14448464803,24892411226,295,962.2754902,344069059.7,2,EMERGENT BIOSOLUTIONS INC.,,OTHER THAN SMALL BUSINESS,2018,emergent biosolutions,28187,29%,69%,,,2018,"$126,789 ","$197,789 ","$226,500 ","$297,500 ",$0 ,$0 ,"$434,289 ",53860,D000025674,EMERGENT BIOSOLUTIONS,emergent biosolutions
1222,ENGILITYCORP,2687995141,17832895647,2428,10983.28269,2230739234,2,ENGILITY CORP.,,OTHER THAN SMALL BUSINESS,2018,engility,48789,50%,49%,,,2018,"$20,214 ","$36,355 ","$3,700 ","$19,563 ",$205 ,$0 ,"$40,260 ",61378,D000059170,ENGILITY CORP,engility
1223,ENGILITYCORPORATION,48734316966,5.59456E+12,120839,13688.78254,3222623124,2,ENGILITY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,engility,48789,50%,49%,,,2018,"$20,214 ","$36,355 ","$3,700 ","$19,563 ",$205 ,$0 ,"$40,260 ",61378,D000059170,ENGILITY CORP,engility
1224,ENTERGYCORPORATION,4787987527,4843556311,205,13908.29861,11613267500,2,ENTERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,entergy,2659,41%,58%,,,2018,"$280,917 ","$93,815 ","$582,000 ","$394,843 ","$2,100 ",$0 ,"$677,915 ",2914,D000000255,ENTERGY CORP,entergy
1225,EQUIFAXINC,621712135.5,812037583.2,20428,5947.156628,851459487.7,2,EQUIFAX INC.,,OTHER THAN SMALL BUSINESS,2018,equifax,28388,47%,53%,,,2018,"$35,155 ","$35,220 ","$39,500 ","$39,492 ",$225 ,$0 ,"$74,945 ",54099,D000025712,EQUIFAX INC,equifax
1226,ERNSTYOUNGLLP,3885896981,62748836702,16411,107873.6176,15949532154,2,ERNST & YOUNG LLP,,OTHER THAN SMALL BUSINESS,2018,ernst young,693,44%,55%,,,2018,"$1,658,212 ","$834,726 ","$2,888,000 ","$2,034,622 ","$4,733 ",$0 ,"$3,735,804 ",791,D000000098,ERNST & YOUNG,ernst young
1227,EXELONCORPORATION,1522111959,1.38475E+11,24242,17576.87828,16709566956,2,EXELON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exelon,3949,32%,62%,,,2018,"$655,778 ","$913,429 ","$1,006,000 ","$1,261,839 ","$55,850 ","$50,000 ","$2,046,304 ",4317,D000000368,EXELON CORP,exelon
1228,EXPERIANPLC,33605329.39,213536657.8,28381,6559.154735,1620167979,2,EXPERIAN PLC,,OTHER THAN SMALL BUSINESS,2018,experian,74933,31%,68%,,,2018,"$238,829 ","$46,481 ","$711,500 ","$519,060 ",$0 ,$0 ,"$764,981 ",108484,D000033552,EXPERIAN,experian
1229,EXXONMOBILCORPORATION,695348761.9,2629018288,2427,80592.44523,89197223571,2,EXXON MOBIL CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exxon mobil,1105,33%,66%,,,2018,"$758,907 ","$915,419 ","$1,364,950 ","$1,508,522 ","$4,755 ",$0 ,"$2,295,662 ",1234,D000000129,EXXON MOBIL,exxon mobil
1230,FEDEXCORPORATION,13808769388,33999084339,22956,641238.8492,9.77183E+11,2,FEDEX CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,fedex,572,30%,70%,,,2018,"$730,489 ","$564,099 ","$1,850,000 ","$1,681,421 ","$3,289 ",$0 ,"$2,419,417 ",661,D000000089,FEDEX CORP,fedex
1231,FIDELITYNATIONALFINANCIALINC,109335730.7,172605774.2,1193,4110.693873,724361277.3,2,FIDELITY NATIONAL FINANCIAL  INC.,,OTHER THAN SMALL BUSINESS,2018,fidelity national financial,13976,6%,35%,,,2018,"$37,580 ","$181,993 ","$87,280 ","$231,646 ","$388,400 ",$0 ,"$657,673 ",35956,D000021981,FIDELITY NATIONAL FINANCIAL,fidelity national financial
1232,FIRSTENERGYCORP,2196164512,3306537451,390,9709.220087,4769032126,2,FIRSTENERGY CORP.,,OTHER THAN SMALL BUSINESS,2018,firstenergy,5796,15%,60%,,,2018,"$165,252 ","$136,495 ","$680,000 ","$671,191 ","$25,000 ","$270,000 ","$1,121,495 ",6327,D000000531,FIRSTENERGY CORP,firstenergy
1233,FLIRSYSTEMSINC,2155967450,14880937651,33322,2675.971768,971520030.7,2,FLIR SYSTEMS  INC.,,OTHER THAN SMALL BUSINESS,2018,flir systems,29070,49%,51%,,,2018,"$65,807 ","$2,507 ","$130,700 ","$67,400 ",$0 ,$0 ,"$133,207 ",54909,D000025840,FLIR SYSTEMS,flir systems
1234,FLORIDATURBINETECHNOLOGIESINC,130298711.3,132193638.4,3290,197.3446212,31170527.27,2,FLORIDA TURBINE TECHNOLOGIES INC.,,SMALL BUSINESS,2018,florida turbine technologies,29192,18%,37%,,,2018,"$4,800 ","$8,050 ","$6,500 ","$9,750 ",$0 ,$0 ,"$26,170 ",55052,D000025861,FLORIDA TURBINE TECHNOLOGIES,florida turbine technologies
1235,FLOWERSFOODSINC,4816510.48,14858351.85,11604,10463.12086,3591296611,2,FLOWERS FOODS  INC.,,OTHER THAN SMALL BUSINESS,2018,flowers foods,4051,3%,90%,,,2018,"$5,065 ","$36,993 ","$148,500 ","$180,110 ",$0 ,$0 ,"$199,243 ",4428,D000000377,FLOWERS FOODS,flowers foods
1236,FLUORCORPORATION,4.68077E+11,5.35401E+11,7157,38770.38624,1.05769E+11,2,FLUOR CORPORATION,,OTHER THAN SMALL BUSINESS,2018,fluor,2891,35%,64%,,,2018,"$288,518 ","$111,724 ","$712,500 ","$531,621 ","$1,800 ",$0 ,"$828,424 ",3168,D000000277,FLUOR CORP,fluor
1237,FORDMOTORCOMPANY,476762318.8,12845648729,130353,197596.693,1.38345E+11,2,FORD MOTOR COMPANY,,OTHER THAN SMALL BUSINESS,2018,ford motor,1824,48%,52%,,,2018,"$995,781 ","$465,732 ","$1,575,500 ","$1,076,333 ","$43,885 ",$0 ,"$2,087,077 ",2006,D000000182,FORD MOTOR CO,ford motor
1238,FRESENIUSMEDICALCAREHOLDINGSINC,318560023.8,5569850873,71,80000,12000000000,2,FRESENIUS MEDICAL CARE HOLDINGS  INC.,,OTHER THAN SMALL BUSINESS,2018,fresenius medical care,29431,43%,57%,,,2018,"$324,373 ","$213,396 ","$545,000 ","$431,103 ",$75 ,$0 ,"$758,471 ",55359,D000025929,FRESENIUS MEDICAL CARE,fresenius medical care
1239,G4SPLC,6955482629,15248909050,3778,384069.0455,6168196581,2,G4S PLC,,OTHER THAN SMALL BUSINESS,2018,g4s,30335,23%,73%,,,2018,"$5,801 ","$9,183 ","$15,000 ","$18,198 ",$900 ,$0 ,"$25,083 ",56676,D000026342,G4S PLC,g4s
1240,GARNEYHOLDINGCOMPANY,165914471.1,166106471.1,29,1100,617390976,2,GARNEY HOLDING COMPANY,,OTHER THAN SMALL BUSINESS,2018,garney holding,29679,52%,49%,,,2018,"$59,000 ","$2,000 ","$112,500 ","$55,500 ",$0 ,$0 ,"$114,500 ",55838,D000026160,GARNEY HOLDING CO,garney holding
1241,GENCORPINC,67779135270,69414836895,6040,32299.84608,32053321605,2,GENCORP INC.,,OTHER THAN SMALL BUSINESS,2018,gencorp,29741,25%,74%,,,2018,"$38,060 ","$38,693 ","$111,000 ","$111,668 ",$180 ,$0 ,"$150,073 ",55914,D000026174,GENCORP INC,gencorp
1242,GENERALATOMICS,712192068.1,712192069.1,79,2362,739172992,2,GENERAL ATOMICS,,OTHER THAN SMALL BUSINESS,2018,general atomics,3378,26%,65%,,,2018,"$386,912 ","$481,928 ","$876,900 ","$971,456 ","$125,550 ",$0 ,"$1,486,096 ",3695,D000000317,GENERAL ATOMICS,general atomics
1243,GENERALDYNAMICSCORPORATION,1.14127E+13,2.11373E+13,201901,75851.66496,21479185072,2,GENERAL DYNAMICS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,general dynamics,1607,43%,54%,,,2018,"$1,388,699 ","$594,296 ","$2,610,500 ","$1,741,851 ","$2,054 ","$5,000 ","$3,213,486 ",1772,D000000165,GENERAL DYNAMICS,general dynamics
1244,GENERALELECTRICCOMPANY,70262002595,2.51233E+11,114065,297272.6337,1.59668E+11,2,GENERAL ELECTRIC COMPANY,,OTHER THAN SMALL BUSINESS,2018,general electric,1049,44%,52%,,,2018,"$1,350,957 ","$592,322 ","$2,366,123 ","$1,605,284 ","$92,089 ","$5,000 ","$3,060,940 ",1174,D000000125,GENERAL ELECTRIC,general electric
1245,GENERALELECTRICCOMPANYINC,248122746.4,248093034.4,1,0,0,1,GENERAL ELECTRIC COMPANY INC,,OTHER THAN SMALL BUSINESS,2018,general electric,1049,44%,52%,,,2018,"$1,350,957 ","$592,322 ","$2,366,123 ","$1,605,284 ","$92,089 ","$5,000 ","$3,060,940 ",1174,D000000125,GENERAL ELECTRIC,general electric
1246,GENERALMILLSINC,211963,211963,3,40000,1.64707E+13,2,GENERAL MILLS  INC.,,OTHER THAN SMALL BUSINESS,2018,general mills,5072,62%,37%,,,2018,"$240,304 ","$152,072 ","$230,500 ","$142,162 ","$2,750 ",$0 ,"$385,957 ",5539,D000000467,GENERAL MILLS,general mills
1247,GENERALMOTORSCOMPANY,377460686.8,10761524425,93326,215984.4707,1.45531E+11,2,GENERAL MOTORS COMPANY,,OTHER THAN SMALL BUSINESS,2018,general motors,1497,45%,51%,,,2018,"$1,099,948 ","$301,141 ","$2,045,775 ","$1,241,587 ","$2,686 ",$0 ,"$2,451,357 ",1652,D000000155,GENERAL MOTORS,general motors
1248,GENTEXCORPORATION,818893412.4,20185925569,7741,811.5966244,81697553.06,2,GENTEX CORPORATION,,OTHER THAN SMALL BUSINESS,2018,gentex,88640,100%,0%,,,2018,"$21,500 ","$1,000 ","$20,500 ",$0 ,$0 ,$0 ,"$21,500 ",110757,D000068698,GENTEX,gentex
1249,GEOGROUPINCTHE,1472618754,10872668717,7929,9144.84148,986222226,2,GEO GROUP  INC.  THE,,OTHER THAN SMALL BUSINESS,2018,geo,14223,6%,58%,,,2018,"$80,645 ","$335,436 ","$480,000 ","$733,942 ","$51,500 ","$325,000 ","$1,271,936 ",36225,D000022003,GEO GROUP,geo
1250,THEGEOGROUPINC,36873159056,87846217944,2194,7557.787425,1004722001,2,THE GEO GROUP INC,,OTHER THAN SMALL BUSINESS,2018,geo,14223,6%,58%,,,2018,"$80,645 ","$335,436 ","$480,000 ","$733,942 ","$51,500 ","$325,000 ","$1,271,936 ",36225,D000022003,GEO GROUP,geo
1251,GLAXOSMITHKLINEPLC,17260767478,1.79137E+11,75083,55093.75583,27595757975,2,GLAXOSMITHKLINE PLC,,OTHER THAN SMALL BUSINESS,2018,glaxosmithkline,1168,48%,52%,,,2018,"$263,644 ","$126,593 ","$423,750 ","$286,424 ","$2,400 ",$0 ,"$552,743 ",1301,D000000133,GLAXOSMITHKLINE,glaxosmithkline
1252,GRANTTHORNTONINTERNATIONALLTD,1992240214,1.85773E+12,22305,9684.029215,1102254963,2,GRANT THORNTON INTERNATIONAL LTD,PARTNERSHIP,OTHER THAN SMALL BUSINESS,2018,grant thornton,30115,42%,58%,,,2018,"$304,324 ","$75,423 ","$646,150 ","$417,231 ","$1,100 ",$0 ,"$723,923 ",56397,D000026283,GRANT THORNTON LLP,grant thornton
1253,GREATLAKESDREDGEDOCKCORPORATION,5818250294,6126162890,425,2437.217289,751228295.8,2,GREAT LAKES DREDGE & DOCK CORPORATION,,OTHER THAN SMALL BUSINESS,2018,great lakes dredge dock,30182,43%,57%,,,2018,"$10,629 ","$2,529 ","$22,200 ","$14,100 ",$0 ,$0 ,"$24,729 ",56476,D000026295,GREAT LAKES DREDGE & DOCK,great lakes dredge dock
1254,HARRISCORPORATION,98304157868,1.06971E+12,35561,14678.43897,3861389110,2,HARRIS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,harris,4252,57%,43%,,,2018,"$665,796 ","$200,254 ","$961,500 ","$495,555 ",$550 ,$0 ,"$1,162,804 ",4647,D000000395,HARRIS CORP,harris
1255,HDRINC,3352741407,3.99928E+12,31530,8066.207309,1447442990,2,H.D.R. INC.,,OTHER THAN SMALL BUSINESS,2018,hdr,14396,41%,58%,,,2018,"$149,583 ","$58,411 ","$305,675 ","$214,051 ",$0 ,$0 ,"$369,586 ",36416,D000022021,HDR INC,hdr
1256,HERSHEYCOMPANY,400464,400464,3,12000,12000000000,2,HERSHEY COMPANY,,OTHER THAN SMALL BUSINESS,2018,hershey,30756,57%,42%,,,2018,"$36,879 ","$24,509 ","$39,279 ","$27,175 ",$0 ,$0 ,"$64,338 ",57225,D000026470,HERSHEY CO,hershey
1257,HESSCORPORATION,395567847.1,395567847.1,242,15000,50000000,2,HESS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,hess,82848,4%,96%,,,2018,"$17,190 ","$379,717 ","$85,000 ","$447,527 ",$0 ,$0 ,"$464,717 ",117294,D000034447,HESS CORP,hess
