,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,% to Dems,% to Repubs,Cycle,Democrats,Individuals,PACs,Republicans,Soft (Indivs),Soft (Orgs),Total,org_id,org_name,org_name_clean
1197,EMBLEMHEALTHINC,3759383713,3759383713,22,4500,3120623104,2,EMBLEMHEALTH INC.,CORPORATE TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,emblemhealth,87%,0%,2018,"$67,859 ","$66,791 ","$2,700 ",$162,"$7,650 ",$0,"$78,053 ",D000030003,EMBLEMHEALTH INC,emblemhealth
1198,EMERGENTBIOSOLUTIONSINC,14448464803,24892411226,295,962.2754902,344069059.7,2,EMERGENT BIOSOLUTIONS INC.,,OTHER THAN SMALL BUSINESS,2018,emergent biosolutions,29%,69%,2018,"$126,789 ","$197,789 ","$226,500 ","$297,500 ",$0,$0,"$434,289 ",D000025674,EMERGENT BIOSOLUTIONS,emergent biosolutions
1199,ENGILITYCORP,51422312107,5.61E+12,123267,24672.06523,5453362358,4,ENGILITY CORP.,,OTHER THAN SMALL BUSINESS,2018,engility,50%,49%,2018,"$20,214 ","$36,355 ","$3,700 ","$19,563 ",$205,$0,"$40,260 ",D000059170,ENGILITY CORP,engility
1200,ENTERGYCORPORATION,4787987527,4843556311,205,13908.29861,11613267500,2,ENTERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2018,entergy,41%,58%,2018,"$280,917 ","$93,815 ","$582,000 ","$394,843 ","$2,100 ",$0,"$677,915 ",D000000255,ENTERGY CORP,entergy
1201,EQUIFAXINC,621712135.5,812037583.2,20428,5947.156628,851459487.7,2,EQUIFAX INC.,,OTHER THAN SMALL BUSINESS,2018,equifax,47%,53%,2018,"$35,155 ","$35,220 ","$39,500 ","$39,492 ",$225,$0,"$74,945 ",D000025712,EQUIFAX INC,equifax
1202,ERNSTYOUNGLLP,3885896981,62748836702,16411,107873.6176,15949532154,2,ERNST & YOUNG LLP,,OTHER THAN SMALL BUSINESS,2018,ernst young,44%,55%,2018,"$1,658,212 ","$834,726 ","$2,888,000 ","$2,034,622 ","$4,733 ",$0,"$3,735,804 ",D000000098,ERNST & YOUNG,ernst young
1203,EXELONCORPORATION,1522111959,1.38E+11,24242,17576.87828,16709566956,2,EXELON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exelon,32%,62%,2018,"$655,778 ","$913,429 ","$1,006,000 ","$1,261,839 ","$55,850 ","$50,000 ","$2,046,304 ",D000000368,EXELON CORP,exelon
1204,EXPERIANPLC,33605329.39,213536657.8,28381,6559.154735,1620167979,2,EXPERIAN PLC,,OTHER THAN SMALL BUSINESS,2018,experian,31%,68%,2018,"$238,829 ","$46,481 ","$711,500 ","$519,060 ",$0,$0,"$764,981 ",D000033552,EXPERIAN,experian
1205,EXXONMOBILCORPORATION,695348761.9,2629018288,2427,80592.44523,89197223571,2,EXXON MOBIL CORPORATION,,OTHER THAN SMALL BUSINESS,2018,exxon mobil,33%,66%,2018,"$758,907 ","$915,419 ","$1,364,950 ","$1,508,522 ","$4,755 ",$0,"$2,295,662 ",D000000129,EXXON MOBIL,exxon mobil
1206,FEDEXCORPORATION,13808769388,33999084339,22956,641238.8492,9.77E+11,2,FEDEX CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,fedex,30%,70%,2018,"$730,489 ","$564,099 ","$1,850,000 ","$1,681,421 ","$3,289 ",$0,"$2,419,417 ",D000000089,FEDEX CORP,fedex
1207,FIDELITYNATIONALFINANCIALINC,109335730.7,172605774.2,1193,4110.693873,724361277.3,2,FIDELITY NATIONAL FINANCIAL INC.,,OTHER THAN SMALL BUSINESS,2018,fidelity national financial,6%,35%,2018,"$37,580 ","$181,993 ","$87,280 ","$231,646 ","$388,400 ",$0,"$657,673 ",D000021981,FIDELITY NATIONAL FINANCIAL,fidelity national financial
1208,FIRSTENERGYCORP,2196164512,3306537451,390,9709.220087,4769032126,2,FIRSTENERGY CORP.,,OTHER THAN SMALL BUSINESS,2018,firstenergy,15%,60%,2018,"$165,252 ","$136,495 ","$680,000 ","$671,191 ","$25,000 ","$270,000 ","$1,121,495 ",D000000531,FIRSTENERGY CORP,firstenergy
1209,FLIRSYSTEMSINC,2155967450,14880937651,33322,2675.971768,971520030.7,2,FLIR SYSTEMS INC.,,OTHER THAN SMALL BUSINESS,2018,flir systems,49%,51%,2018,"$65,807 ","$2,507 ","$130,700 ","$67,400 ",$0,$0,"$133,207 ",D000025840,FLIR SYSTEMS,flir systems
1210,FLORIDATURBINETECHNOLOGIESINC,130298711.3,132193638.4,3290,197.3446212,31170527.27,2,FLORIDA TURBINE TECHNOLOGIES INC.,,SMALL BUSINESS,2018,florida turbine technologies,18%,37%,2018,"$4,800 ","$8,050 ","$6,500 ","$9,750 ",$0,$0,"$26,170 ",D000025861,FLORIDA TURBINE TECHNOLOGIES,florida turbine technologies
1211,FLOWERSFOODSINC,4816510.48,14858351.85,11604,10463.12086,3591296611,2,FLOWERS FOODS INC.,,OTHER THAN SMALL BUSINESS,2018,flowers foods,3%,90%,2018,"$5,065 ","$36,993 ","$148,500 ","$180,110 ",$0,$0,"$199,243 ",D000000377,FLOWERS FOODS,flowers foods
1212,FLUORCORPORATION,4.68E+11,5.35E+11,7157,38770.38624,1.06E+11,2,FLUOR CORPORATION,,OTHER THAN SMALL BUSINESS,2018,fluor,35%,64%,2018,"$288,518 ","$111,724 ","$712,500 ","$531,621 ","$1,800 ",$0,"$828,424 ",D000000277,FLUOR CORP,fluor
1213,FORDMOTORCOMPANY,476762318.8,12845648729,130353,197596.693,1.38E+11,2,FORD MOTOR COMPANY,,OTHER THAN SMALL BUSINESS,2018,ford motor,48%,52%,2018,"$995,781 ","$465,732 ","$1,575,500 ","$1,076,333 ","$43,885 ",$0,"$2,087,077 ",D000000182,FORD MOTOR CO,ford motor
1214,FRESENIUSMEDICALCAREHOLDINGSINC,318560023.8,5569850873,71,80000,12000000000,2,FRESENIUS MEDICAL CARE HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,fresenius medical care,43%,57%,2018,"$324,373 ","$213,396 ","$545,000 ","$431,103 ",$75,$0,"$758,471 ",D000025929,FRESENIUS MEDICAL CARE,fresenius medical care
1215,G4SPLC,6955482629,15248909050,3778,384069.0455,6168196581,2,G4S PLC,,OTHER THAN SMALL BUSINESS,2018,g4s,23%,73%,2018,"$5,801 ","$9,183 ","$15,000 ","$18,198 ",$900,$0,"$25,083 ",D000026342,G4S PLC,g4s
1216,GARNEYHOLDINGCOMPANY,165914471.1,166106471.1,29,1100,617390976,2,GARNEY HOLDING COMPANY,,OTHER THAN SMALL BUSINESS,2018,garney holding,52%,49%,2018,"$59,000 ","$2,000 ","$112,500 ","$55,500 ",$0,$0,"$114,500 ",D000026160,GARNEY HOLDING CO,garney holding
1217,GENCORPINC,67779135270,69414836895,6040,32299.84608,32053321605,2,GENCORP INC.,,OTHER THAN SMALL BUSINESS,2018,gencorp,25%,74%,2018,"$38,060 ","$38,693 ","$111,000 ","$111,668 ",$180,$0,"$150,073 ",D000026174,GENCORP INC,gencorp
1218,GENERALATOMICS,712192068.1,712192069.1,79,2362,739172992,2,GENERAL ATOMICS,,OTHER THAN SMALL BUSINESS,2018,general atomics,26%,65%,2018,"$386,912 ","$481,928 ","$876,900 ","$971,456 ","$125,550 ",$0,"$1,486,096 ",D000000317,GENERAL ATOMICS,general atomics
1219,GENERALDYNAMICSCORPORATION,1.14E+13,2.11E+13,201901,75851.66496,21479185072,2,GENERAL DYNAMICS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,general dynamics,43%,54%,2018,"$1,388,699 ","$594,296 ","$2,610,500 ","$1,741,851 ","$2,054 ","$5,000 ","$3,213,486 ",D000000165,GENERAL DYNAMICS,general dynamics
1220,GENERALELECTRICCOMPANY,70510125341,2.51E+11,114066,297272.6337,1.6E+11,3,GENERAL ELECTRIC COMPANY,,OTHER THAN SMALL BUSINESS,2018,general electric,44%,52%,2018,"$1,350,957 ","$592,322 ","$2,366,123 ","$1,605,284 ","$92,089 ","$5,000 ","$3,060,940 ",D000000125,GENERAL ELECTRIC,general electric
1221,GENERALMILLSINC,211963,211963,3,40000,1.65E+13,2,GENERAL MILLS INC.,,OTHER THAN SMALL BUSINESS,2018,general mills,62%,37%,2018,"$240,304 ","$152,072 ","$230,500 ","$142,162 ","$2,750 ",$0,"$385,957 ",D000000467,GENERAL MILLS,general mills
1222,GENERALMOTORSCOMPANY,377460686.8,10761524425,93326,215984.4707,1.46E+11,2,GENERAL MOTORS COMPANY,,OTHER THAN SMALL BUSINESS,2018,general motors,45%,51%,2018,"$1,099,948 ","$301,141 ","$2,045,775 ","$1,241,587 ","$2,686 ",$0,"$2,451,357 ",D000000155,GENERAL MOTORS,general motors
1223,GENTEXCORPORATION,818893412.4,20185925569,7741,811.5966244,81697553.06,2,GENTEX CORPORATION,,OTHER THAN SMALL BUSINESS,2018,gentex,100%,0%,2018,"$21,500 ","$1,000 ","$20,500 ",$0,$0,$0,"$21,500 ",D000068698,GENTEX,gentex
1224,THEGEOGROUPINC,38345777810,98718886661,10123,16702.62891,1990944227,4,THE GEO GROUP INC,,OTHER THAN SMALL BUSINESS,2018,geo,6%,58%,2018,"$80,645 ","$335,436 ","$480,000 ","$733,942 ","$51,500 ","$325,000 ","$1,271,936 ",D000022003,GEO GROUP,geo
1225,GLAXOSMITHKLINEPLC,17260767478,1.79E+11,75083,55093.75583,27595757975,2,GLAXOSMITHKLINE PLC,,OTHER THAN SMALL BUSINESS,2018,glaxosmithkline,48%,52%,2018,"$263,644 ","$126,593 ","$423,750 ","$286,424 ","$2,400 ",$0,"$552,743 ",D000000133,GLAXOSMITHKLINE,glaxosmithkline
1226,GRANTTHORNTONINTERNATIONALLTD,1992240214,1.86E+12,22305,9684.029215,1102254963,2,GRANT THORNTON INTERNATIONAL LTD,PARTNERSHIP,OTHER THAN SMALL BUSINESS,2018,grant thornton,42%,58%,2018,"$304,324 ","$75,423 ","$646,150 ","$417,231 ","$1,100 ",$0,"$723,923 ",D000026283,GRANT THORNTON LLP,grant thornton
1227,GREATLAKESDREDGEDOCKCORPORATION,5818250294,6126162890,425,2437.217289,751228295.8,2,GREAT LAKES DREDGE & DOCK CORPORATION,,OTHER THAN SMALL BUSINESS,2018,great lakes dredge dock,43%,57%,2018,"$10,629 ","$2,529 ","$22,200 ","$14,100 ",$0,$0,"$24,729 ",D000026295,GREAT LAKES DREDGE & DOCK,great lakes dredge dock
1228,HARRISCORPORATION,98304157868,1.07E+12,35561,14678.43897,3861389110,2,HARRIS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,harris,57%,43%,2018,"$665,796 ","$200,254 ","$961,500 ","$495,555 ",$550,$0,"$1,162,804 ",D000000395,HARRIS CORP,harris
1229,HDRINC,3352741407,4E+12,31530,8066.207309,1447442990,2,H.D.R. INC.,,OTHER THAN SMALL BUSINESS,2018,hdr,41%,58%,2018,"$149,583 ","$58,411 ","$305,675 ","$214,051 ",$0,$0,"$369,586 ",D000022021,HDR INC,hdr
1230,HERSHEYCOMPANY,400464,400464,3,12000,12000000000,2,HERSHEY COMPANY,,OTHER THAN SMALL BUSINESS,2018,hershey,57%,42%,2018,"$36,879 ","$24,509 ","$39,279 ","$27,175 ",$0,$0,"$64,338 ",D000026470,HERSHEY CO,hershey
1231,HESSCORPORATION,395567847.1,395567847.1,242,15000,50000000,2,HESS CORPORATION,,OTHER THAN SMALL BUSINESS,2018,hess,4%,96%,2018,"$17,190 ","$379,717 ","$85,000 ","$447,527 ",$0,$0,"$464,717 ",D000034447,HESS CORP,hess
1232,HEWLETTPACKARDENTERPRISECOMPANY,6835210502,3.08E+11,141652,245998.9639,63561614496,2,HEWLETT PACKARD ENTERPRISE COMPANY,,OTHER THAN SMALL BUSINESS,2018,hewlett packard enterprise,55%,45%,2018,"$321,682 ","$106,966 ","$478,200 ","$263,076 ",$800,$0,"$587,106 ",D000067800,HEWLETT PACKARD ENTERPRISE,hewlett packard enterprise
1233,HILLROMHOLDINGSINC,144962060.3,3585053835,17882,7563.712862,1603554005,2,HILL-ROM HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,hillrom,42%,56%,2018,"$44,506 ","$10,676 ","$93,500 ","$59,670 ",$0,$0,"$106,176 ",D000026480,HILL-ROM HOLDINGS,hillrom
1234,HMSHOLDINGSCORP,194165763.8,10615119360,4089,1988.080556,324264586,1,HMS HOLDINGS CORP.,,OTHER THAN SMALL BUSINESS,2018,hms,39%,61%,2018,"$16,200 ","$1,200 ","$40,500 ","$25,500 ",$0,$0,"$41,700 ",D000026493,HMS HOLDINGS,hms
1235,HOLOGICINC,111379842.8,3162238259,6502,3022.355877,1682068467,2,HOLOGIC INC.,,OTHER THAN SMALL BUSINESS,2018,hologic,55%,42%,2018,"$20,059 ","$11,461 ","$25,000 ","$15,550 ",$317,$0,"$36,778 ",D000026173,HOLOGIC INC,hologic
1236,HONEYWELLINTERNATIONALINC,6.55E+11,1.39E+12,66734,87807.99665,19759724960,2,HONEYWELL INTERNATIONAL INC.,,OTHER THAN SMALL BUSINESS,2018,honeywell,34%,54%,2018,"$2,199,789 ","$1,126,939 ","$4,588,810 ","$3,499,877 ","$751,915 ","$2,500 ","$6,495,146 ",D000000334,HONEYWELL INTERNATIONAL,honeywell
1237,HORNBECKOFFSHORESERVICESINC,2856157417,2856969417,90,1353.694444,536378271.1,2,HORNBECK OFFSHORE SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,hornbeck offshore services,15%,85%,2018,"$2,311 ","$5,340 ","$10,000 ","$13,029 ",$0,$0,"$15,340 ",D000026519,HORNBECK OFFSHORE SERVICES,hornbeck offshore services
1238,HUMANAINC,4.76E+12,9.3E+12,1672,37878.66925,26092506632,2,HUMANA INC.,,OTHER THAN SMALL BUSINESS,2018,humana,45%,55%,2018,"$525,804 ","$95,240 ","$1,062,000 ","$630,532 ",$685,$0,"$1,157,925 ",D000000652,HUMANA INC,humana
1239,HUNTINGTONINGALLSINDUSTRIESINC,6.2E+12,1.24E+13,43142,27466.54959,4277762765,2,HUNTINGTON INGALLS INDUSTRIES INC.,,OTHER THAN SMALL BUSINESS,2018,huntington ingalls industries,43%,57%,2018,"$485,202 ","$117,233 ","$1,017,000 ","$642,485 ",$0,$0,"$1,134,533 ",D000064813,HUNTINGTON INGALLS INDUSTRIES,huntington ingalls industries
1240,IAPWORLDWIDESERVICESINC,17411057135,1.95E+11,5263,2144.275489,703476643.3,2,IAP WORLDWIDE SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,iap worldwide services,32%,69%,2018,"$5,800 ","$13,900 ","$4,500 ","$12,600 ",$0,$0,"$18,400 ",D000026563,IAP WORLDWIDE SERVICES,iap worldwide services
1242,THEINTERPUBLICGROUPOFCOMPANIESINC,6631922851,10319095520,11741,27234.73249,6823149238,2,THE INTERPUBLIC GROUP OF COMPANIES INC,OTHER,OTHER THAN SMALL BUSINESS,2018,interpublic,56%,43%,2018,"$239,295 ","$153,648 ","$269,500 ","$183,793 ","$1,000 ",$0,"$425,819 ",D000021897,INTERPUBLIC GROUP,interpublic
1243,JACOBSENGINEERINGGROUPINC,3.06E+11,8.78E+12,65118,38635.04722,8852537710,2,JACOBS ENGINEERING GROUP INC.,,OTHER THAN SMALL BUSINESS,2018,jacobs engineering,45%,53%,2018,"$393,725 ","$192,645 ","$679,370 ","$466,920 ","$1,639 ",$0,"$876,454 ",D000000371,JACOBS ENGINEERING GROUP,jacobs engineering
1244,JEDUNNCONSTRUCTIONGROUPINC,3643641840,6365643281,866,2643.873775,2155800069,2,J.E. DUNN CONSTRUCTION GROUP INC,,OTHER THAN SMALL BUSINESS,2018,je dunn construction,25%,75%,2018,"$12,720 ","$33,740 ","$17,400 ","$38,400 ",$0,$0,"$51,140 ",D000026741,JE DUNN CONSTRUCTION GROUP,je dunn construction
1245,JOHNSONCONTROLSINC,13010388751,50359196789,67672,70288.7624,12340876760,2,JOHNSON CONTROLS INC.,OTHER,OTHER THAN SMALL BUSINESS,2018,johnson controls,43%,56%,2018,"$195,366 ","$122,699 ","$328,000 ","$253,002 ",$0,$0,"$451,184 ",D000000644,JOHNSON CONTROLS INTERNATIONAL,johnson controls
1246,JOHNSONJOHNSON,263570097.4,53200824159,135341,103744.9507,50559972392,2,JOHNSON & JOHNSON,,OTHER THAN SMALL BUSINESS,2018,johnson johnson,44%,54%,2018,"$511,335 ","$283,594 ","$851,500 ","$623,798 ","$5,755 ","$1,000 ","$1,155,937 ",D000000386,JOHNSON & JOHNSON,johnson johnson
1247,JPMORGANCHASECO,100985330.1,224407457.4,522,226449.4331,66448851117,2,JPMORGAN CHASE & CO.,,OTHER THAN SMALL BUSINESS,2018,jpmorgan chase,56%,42%,2018,"$1,727,779 ","$1,656,424 ","$1,371,000 ","$1,299,367 ","$61,931 ","$1,000 ","$3,105,975 ",D000000103,JPMORGAN CHASE & CO,jpmorgan chase
1248,KAMANCORPORATION,2736139493,2541509081,25025,4305.623235,955713342.6,2,KAMAN CORPORATION,,OTHER THAN SMALL BUSINESS,2018,kaman,52%,48%,2018,"$16,030 ","$1,107 ","$30,000 ","$15,000 ",$0,$0,"$31,107 ",D000026937,KAMAN CORP,kaman
1249,KBRINC,1.64E+11,2.69E+12,49050,7704.305956,2160246768,2,KBR INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,kbr,40%,59%,2018,"$45,005 ","$53,964 ","$57,500 ","$66,362 ",$250,$0,"$111,714 ",D000026963,KBR INC,kbr
1250,KELLOGGCOMPANY,503884.8,503884.8,2,25000,10000000000,1,KELLOGG COMPANY,,OTHER THAN SMALL BUSINESS,2018,kellogg,60%,40%,2018,"$97,090 ","$31,661 ","$130,500 ","$64,625 ",$383,$0,"$162,544 ",D000026978,KELLOGG CO,kellogg
1251,KELLYSERVICESINC,1967151694,3287630678,11818,7129.608086,5544191310,2,KELLY SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,kelly services,67%,27%,2018,"$52,544 ","$37,792 ","$37,000 ","$21,442 ","$1,170 ",$0,"$78,112 ",D000026980,KELLY SERVICES,kelly services
1252,KEYCORP,53650804.96,217189743.6,29,8674,2590105984,1,KEYCORP,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,keycorp,28%,71%,2018,"$55,794 ","$51,988 ","$149,500 ","$143,129 ",$0,$0,"$201,488 ",D000000805,KEYCORP,keycorp
1253,KOCHINDUSTRIESINC,2389775,2389775,16,104815,18634267490,2,KOCH INDUSTRIES INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,2018,koch industries,1%,36%,2018,"$78,476 ","$1,735,858 ","$2,663,500 ","$4,320,538 ",$600,"$7,665,000 ","$12,095,218 ",D000000186,KOCH INDUSTRIES,koch industries
1254,KPMGLLP,8622128960,1.93E+12,55509,15606.26166,2962236340,2,KPMG L.L.P.,,OTHER THAN SMALL BUSINESS,2018,kpmg,49%,50%,2018,"$1,109,464 ","$295,328 ","$1,948,200 ","$1,131,582 ","$17,450 ",$0,"$2,264,555 ",D000019986,KPMG LLP,kpmg
1255,KRATOSDEFENSESECURITYSOLUTIONSINC,7946963201,6.1E+11,52170,2890.725811,628373534.1,2,KRATOS DEFENSE & SECURITY SOLUTIONS INC.,,SMALL BUSINESS,2018,kratos defense security solutions,14%,86%,2018,"$2,000 ","$11,881 ","$2,700 ","$12,581 ",$0,$0,"$14,581 ",D000071048,KRATOS DEFENSE & SECURITY SOLUTIONS,kratos defense security solutions
1256,L3TECHNOLOGIESINC,2.56E+11,1.06E+12,54926,53462.00732,15776710633,2,L3 TECHNOLOGIES INC.,,OTHER THAN SMALL BUSINESS,2018,l3 technologies,39%,61%,2018,"$256,639 ","$115,188 ","$547,900 ","$406,151 ","$1,900 ",$0,"$666,188 ",D000022068,L3 TECHNOLOGIES,l3 technologies
1257,LABORATORYCORPORATIONOFAMERICAHOLDINGS,740656952,3088964400,15920,24182.02652,3778338485,2,LABORATORY CORPORATION OF AMERICA HOLDINGS,,SMALL BUSINESS,2018,laboratory america,33%,68%,2018,"$57,382 ","$1,192 ","$175,500 ","$119,300 ",$0,$0,"$176,692 ",D000027104,LABORATORY CORP OF AMERICA,laboratory america
1258,LANDOLAKESINC,34545567.68,34545567.68,176,9833.333333,4095132015,2,LAND O'LAKES INC.,,OTHER THAN SMALL BUSINESS,2018,land olakes,37%,58%,2018,"$212,936 ","$139,547 ","$405,000 ","$331,586 ",$0,"$30,000 ","$574,547 ",D000022070,LAND O'LAKES,land olakes
1259,LEIDOSHOLDINGSINC,2.85E+11,1.8E+12,121324,48359.61613,16466843628,2,LEIDOS HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,leidos,44%,55%,2018,"$491,297 ","$202,121 ","$902,500 ","$611,942 ","$3,673 ",$0,"$1,108,955 ",D000000369,LEIDOS INC,leidos
1260,LEOADALYCOMPANY,822377494.5,1618779683,1408,817.9862147,141370196.4,2,LEO A DALY COMPANY,,OTHER THAN SMALL BUSINESS,2018,leo daly,20%,79%,2018,"$7,934 ","$1,434 ","$38,000 ","$31,500 ",$250,$0,"$39,684 ",D000027197,LEO A DALY CO,leo daly
1261,LEONARDOSPA,367486512.5,5.81E+11,1040,9169.016667,315382656.1,2,LEONARDO SPA,,OTHER THAN SMALL BUSINESS,2018,leonardo spa,37%,63%,2018,"$128,695 ","$29,878 ","$316,500 ","$217,683 ",$400,$0,"$346,778 ",D000043127,LEONARDO SPA,leonardo spa
1262,LEVEL3COMMUNICATIONSINC,525462168.3,3.53E+11,26982,7616.610998,2227570304,2,LEVEL 3 COMMUNICATIONS INC.,,OTHER THAN SMALL BUSINESS,2018,level 3 communications,71%,19%,2018,"$189,610 ","$143,432 ","$98,000 ","$49,645 ","$25,300 ",$0,"$267,082 ",D000000674,LEVEL 3 COMMUNICATIONS,level 3 communications
1263,LOCKHEEDMARTINCORPORATION,9.92E+12,2.8E+13,1369485,100723.4644,49231019269,2,LOCKHEED MARTIN CORPORATION,,OTHER THAN SMALL BUSINESS,2018,lockheed martin,38%,61%,2018,"$1,792,763 ","$988,933 ","$3,667,000 ","$2,837,014 ","$11,448 ",$0,"$4,681,426 ",D000000104,LOCKHEED MARTIN,lockheed martin
1264,MACANDREWSFORBESHOLDINGSINC,9664470903,30092899043,24584,21137.92679,766073053.6,2,MACANDREWS & FORBES HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2018,macandrews forbes,47%,52%,2018,"$573,183 ","$711,990 ","$491,206 ","$634,169 ",$125,"$10,000 ","$1,213,571 ",D000000245,MACANDREWS & FORBES,macandrews forbes
1265,MAGELLANHEALTHSERVICESINC,16158518418,47172407991,146,5000.36859,1246556921,2,MAGELLAN HEALTH SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,magellan health services,73%,26%,2018,"$68,006 ","$72,664 ","$19,500 ","$24,105 ","$1,000 ",$0,"$93,164 ",D000027336,MAGELLAN HEALTH SERVICES,magellan health services
1266,MANAGEMENTTRAININGCORPORATION,30790533936,42383383880,1125,8581.974121,621298717.7,2,MANAGEMENT & TRAINING CORPORATION,,OTHER THAN SMALL BUSINESS,2018,management training,39%,57%,2018,"$56,830 ","$13,330 ","$131,950 ","$83,450 ",$0,$0,"$147,780 ",D000027364,MANAGEMENT & TRAINING CORP,management training
1267,MANTECHINTERNATIONALCORPORATION,64405345816,9.08E+12,88998,6439.203703,2111764008,2,MANTECH INTERNATIONAL CORPORATION,,OTHER THAN SMALL BUSINESS,2018,mantech,41%,58%,2018,"$36,356 ","$25,624 ","$62,200 ","$51,301 ","$1,100 ",$0,"$88,924 ",D000027370,MANTECH INTERNATIONAL,mantech
1268,MARRIOTTINTERNATIONALINC,59240254.21,98403624.3,2713,203980.27,6734100208,2,MARRIOTT INTERNATIONAL INC.,,OTHER THAN SMALL BUSINESS,2018,marriott,58%,35%,2018,"$329,752 ","$251,883 ","$278,500 ","$200,239 ","$32,565 ",$0,"$566,034 ",D000000272,MARRIOTT INTERNATIONAL,marriott
1269,MAXIMHEALTHCARESERVICESINC,572513271.5,1075750235,14875,13616.37471,331671625.1,2,MAXIM HEALTHCARE SERVICES INC.,,OTHER THAN SMALL BUSINESS,2018,maxim healthcare services,57%,42%,2018,"$25,724 ","$8,951 ","$36,000 ","$19,130 ",$250,$0,"$45,501 ",D000071283,MAXIM HEALTHCARE SERVICES,maxim healthcare services
1270,MAXIMUSINC,15302578589,2.28E+11,82075,2204.359861,234825126,2,MAXIMUS INC.,,OTHER THAN SMALL BUSINESS,2018,maximus,53%,46%,2018,"$38,603 ","$46,013 ","$26,700 ","$33,546 ",$379,$0,"$73,559 ",D000027466,MAXIMUS INC,maximus
1271,MCKESSONCORPORATION,14348068066,3.35E+11,132440,37426.57673,1.26E+11,2,MCKESSON CORPORATION,,OTHER THAN SMALL BUSINESS,2018,mckesson,43%,57%,2018,"$648,805 ","$91,129 ","$1,420,000 ","$859,287 ",$475,$0,"$1,518,614 ",D000022105,MCKESSON CORP,mckesson
1272,MDURESOURCESGROUPINC,50389643.52,241093029.8,16332,3692.947308,1718358376,2,MDU RESOURCES GROUP INC.,,OTHER THAN SMALL BUSINESS,2018,mdu resources,19%,81%,2018,"$12,500 ","$4,839 ","$61,250 ","$53,565 ",$0,$0,"$66,089 ",D000027521,MDU RESOURCES GROUP,mdu resources
1273,MEDTRONICINC,201233446.8,3410221657,12046,67575.927,15134801287,2,MEDTRONIC INC.,,OTHER THAN SMALL BUSINESS,2018,medtronic,53%,45%,2018,"$371,930 ","$240,267 ","$450,500 ","$316,974 ","$6,618 ",$0,"$699,919 ",D000022110,MEDTRONIC INC,medtronic
1274,MERCKCOINC,12644467974,1.8E+11,99220,54489.65215,7324365840,2,MERCK & CO. INC.,,OTHER THAN SMALL BUSINESS,2018,merck,48%,50%,2018,"$714,665 ","$459,584 ","$1,017,000 ","$735,525 ","$1,650 ",$0,"$1,481,549 ",D000000275,MERCK & CO,merck
1275,MESSERCONSTRUCTIONCO,1219685623,1220505623,161,1083.697159,990539404.9,2,MESSER CONSTRUCTION CO.,OTHER,OTHER THAN SMALL BUSINESS,2018,messer construction,41%,59%,2018,"$24,530 ","$2,280 ","$57,000 ","$34,750 ",$0,$0,"$59,280 ",D000027544,MESSER CONSTRUCTION,messer construction
1276,METLIFEINC,12809081835,12909444637,299,55308.18771,33540233206,2,METLIFE INC.,,OTHER THAN SMALL BUSINESS,2018,metlife,38%,60%,2018,"$548,459 ","$360,756 ","$1,047,000 ","$856,295 ",$950,"$25,000 ","$1,437,058 ",D000000172,METLIFE INC,metlife
1277,MICROSOFTCORPORATION,4698758845,10724646786,5072,96173.55593,59311856350,2,MICROSOFT CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2018,microsoft,30%,9%,2018,"$4,230,986 ","$4,003,855 ","$1,439,750 ","$1,309,318 ","$8,001,010 ","$25,000 ","$14,146,498 ",D000000115,MICROSOFT CORP,microsoft
1278,MMCCORP,1278571064,1281208064,117,460.2283333,188522627.3,2,MMC CORP,,OTHER THAN SMALL BUSINESS,2018,mmc,43%,57%,2018,"$29,593 ","$1,093 ","$68,000 ","$39,500 ",$0,$0,"$69,093 ",D000069734,MMC CORP,mmc
1279,NAMMOAS,613313274.1,3639860196,3633,2165.903401,561490330.5,2,NAMMO AS,,OTHER THAN SMALL BUSINESS,2018,nammo as,24%,76%,2018,"$5,336 ","$2,375 ","$19,500 ","$16,539 ",$0,$0,"$21,875 ",D000064452,NAMMO AS,nammo as
